StudentID,Year,Band,Instrument,has_assessments,has_instrument,has_segment,has_pyin_pitchtrack
33762,2013,middle,Flute,True,True,True,True
30373,2013,middle,Alto Saxophone,True,True,True,True
33226,2013,middle,French Horn,True,False,False,False
30576,2013,middle,Trumpet,True,True,True,False
31309,2013,middle,Bb Clarinet,True,True,True,True
30496,2013,middle,Percussion,True,True,True,False
29871,2013,middle,French Horn,True,False,False,False
36016,2013,middle,Bb Clarinet,True,True,True,True
30767,2013,middle,Flute,True,True,True,True
29919,2013,middle,Bb Clarinet,True,True,True,True
35884,2013,middle,Percussion,True,True,True,False
29428,2013,middle,Tuba,True,False,False,False
34043,2013,middle,French Horn,True,False,False,False
30961,2013,middle,Flute,True,True,True,True
36001,2013,middle,Bassoon,True,False,False,False
36981,2013,middle,Flute,True,True,True,True
30104,2013,middle,Bassoon,True,False,False,False
29336,2013,middle,Trombone,True,False,False,False
31616,2013,middle,Percussion,True,True,True,False
30423,2013,middle,Alto Saxophone,True,True,True,True
35166,2013,middle,Bass Clarinet,True,False,False,False
34586,2013,middle,Trombone,True,False,False,False
30476,2013,middle,Percussion,True,True,True,False
34684,2013,middle,Oboe,True,True,True,False
32952,2013,middle,Flute,True,True,True,True
29006,2013,middle,Trombone,True,False,False,False
35879,2013,middle,Percussion,True,True,True,False
33878,2013,middle,French Horn,True,False,False,False
29456,2013,middle,Bb Clarinet,True,True,True,True
33052,2013,middle,Alto Saxophone,True,True,True,True
28610,2013,middle,Oboe,True,True,True,False
29469,2013,middle,Trumpet,True,True,True,False
35890,2013,middle,Trumpet,True,True,True,False
28961,2013,middle,Flute,True,True,True,True
30238,2013,middle,Trumpet,True,True,True,False
30417,2013,middle,Flute,True,True,True,True
33765,2013,middle,Tenor Saxophone,True,False,False,False
31836,2013,middle,Trombone,True,False,False,False
33609,2013,middle,Alto Saxophone,True,True,True,True
32321,2013,middle,Bari Saxophone,True,False,False,False
37199,2013,middle,Trombone,True,False,False,False
30139,2013,middle,Flute,True,True,True,True
30518,2013,middle,Bb Clarinet,True,True,True,True
32272,2013,middle,Bass Clarinet,True,False,False,False
31408,2013,middle,Tenor Saxophone,True,False,False,False
31069,2013,middle,Trumpet,True,True,True,False
35898,2013,middle,Alto Saxophone,True,True,True,True
29866,2013,middle,Percussion,True,True,True,False
32317,2013,middle,Alto Saxophone,True,True,True,True
29033,2013,middle,Percussion,True,True,True,False
30191,2013,middle,Flute,True,True,True,True
30411,2013,middle,Bb Clarinet,True,True,True,True
28601,2013,middle,Trumpet,True,True,True,False
29251,2013,middle,Percussion,True,True,True,False
32731,2013,middle,Flute,True,True,True,True
35881,2013,middle,Euphonium,True,False,False,False
31788,2013,middle,Trumpet,True,True,True,False
28632,2013,middle,Bb Clarinet,True,True,True,True
35201,2013,middle,Euphonium,True,False,False,False
31789,2013,middle,Tenor Saxophone,True,False,False,False
34582,2013,middle,Trumpet,True,True,True,False
34308,2013,middle,Bb Clarinet,True,True,True,True
33008,2013,middle,Euphonium,True,False,False,False
28600,2013,middle,Bb Clarinet,True,True,True,True
33201,2013,middle,Percussion,True,True,True,False
29250,2013,middle,Tuba,True,False,False,False
34843,2013,middle,French Horn,True,False,False,False
34106,2013,middle,Percussion,True,True,True,False
34385,2013,middle,Tuba,True,False,False,False
29473,2013,middle,Alto Saxophone,True,True,True,True
33185,2013,middle,Flute,True,True,True,True
33248,2013,middle,French Horn,True,False,False,False
30358,2013,middle,Bb Clarinet,True,True,True,True
34584,2013,middle,Trombone,True,False,False,False
31212,2013,middle,Alto Saxophone,True,True,True,True
29351,2013,middle,Flute,True,True,True,True
30173,2013,middle,Flute,True,True,True,True
29039,2013,middle,Alto Saxophone,True,True,True,True
29658,2013,middle,Euphonium,True,False,False,False
34557,2013,middle,Trombone,True,False,False,False
30275,2013,middle,Trumpet,True,True,True,False
31067,2013,middle,Trumpet,True,True,True,False
29853,2013,middle,Flute,True,True,True,True
30677,2013,middle,Bb Clarinet,True,True,True,True
32142,2013,middle,Bb Clarinet,True,True,True,True
30258,2013,middle,Alto Saxophone,True,True,True,True
31017,2013,middle,French Horn,True,False,False,False
34462,2013,middle,Bb Clarinet,True,True,True,True
42681,2014,concert,Percussion,False,True,True,False
43856,2014,concert,Bb Clarinet,True,True,True,True
46592,2014,concert,Flute,True,True,True,True
40489,2014,concert,Flute,True,True,True,True
40557,2014,concert,Bb Clarinet,True,True,True,True
40327,2014,concert,Alto Saxophone,True,True,True,True
43071,2014,concert,Bb Clarinet,True,True,True,True
46053,2014,concert,Flute,True,True,True,True
43172,2014,concert,Bb Clarinet,True,True,True,True
38984,2014,concert,Bb Clarinet,True,True,True,True
40964,2014,concert,Flute,True,True,True,True
44465,2014,concert,Percussion,False,True,True,False
40203,2014,concert,Bb Clarinet,True,True,True,True
43696,2014,concert,Flute,True,True,True,True
42258,2014,concert,Bb Clarinet,True,True,True,True
39651,2014,concert,Bb Clarinet,True,True,True,True
43933,2014,concert,Alto Saxophone,True,True,True,True
40575,2014,concert,Flute,True,True,True,True
41195,2014,concert,Alto Saxophone,True,True,True,True
43288,2014,concert,Flute,True,True,True,True
39646,2014,concert,Bb Clarinet,True,True,True,True
41066,2014,concert,Percussion,False,True,True,False
47726,2014,concert,Alto Saxophone,True,True,True,True
43140,2014,concert,Percussion,False,True,True,False
41080,2014,concert,Flute,True,True,True,True
39954,2014,concert,Bb Clarinet,True,False,False,True
39293,2014,concert,Percussion,False,True,True,False
38959,2014,concert,Bb Clarinet,True,False,False,True
43771,2014,concert,Flute,True,True,True,True
42846,2014,concert,Flute,True,True,True,True
43110,2014,concert,Percussion,False,True,True,False
47090,2014,concert,Flute,True,True,True,True
48903,2014,concert,Flute,True,True,True,True
42966,2014,concert,Percussion,False,True,True,False
42678,2014,concert,Bb Clarinet,True,True,True,True
43660,2014,concert,Alto Saxophone,True,True,True,True
44192,2014,concert,Bb Clarinet,True,True,True,True
40064,2014,concert,Flute,True,True,True,True
43611,2014,concert,Alto Saxophone,True,True,True,True
41521,2014,concert,Alto Saxophone,True,True,True,True
40473,2014,concert,Flute,True,True,True,True
46019,2014,concert,Flute,True,True,True,True
42315,2014,concert,Percussion,False,True,True,False
40769,2014,concert,Bb Clarinet,True,True,True,True
39933,2014,concert,Alto Saxophone,True,True,True,True
39185,2014,concert,Flute,True,False,False,True
42760,2014,concert,Flute,True,True,True,True
40165,2014,concert,Bb Clarinet,True,True,True,True
42130,2014,concert,Flute,True,True,True,True
43062,2014,concert,Bb Clarinet,True,True,True,True
43305,2014,concert,Alto Saxophone,True,True,True,True
39516,2014,concert,Flute,True,True,True,True
41928,2014,concert,Percussion,False,True,True,False
40907,2014,concert,Bb Clarinet,True,True,True,True
46707,2014,concert,Bb Clarinet,True,True,True,True
39226,2014,concert,Flute,True,True,True,True
46375,2014,concert,Flute,True,False,False,True
47172,2014,concert,Bb Clarinet,True,True,True,True
39053,2014,concert,Alto Saxophone,True,True,True,True
47446,2014,concert,Bb Clarinet,True,True,True,True
40889,2014,concert,Percussion,False,True,True,False
40500,2014,concert,Flute,True,True,True,True
40628,2014,concert,Bb Clarinet,True,True,True,True
41510,2014,concert,Percussion,False,True,True,False
46008,2014,concert,Percussion,False,True,True,False
45913,2014,concert,Flute,True,False,False,True
39943,2014,concert,Bb Clarinet,True,False,False,True
43348,2014,concert,Flute,True,True,True,True
42555,2014,concert,Bb Clarinet,True,True,True,True
38863,2014,concert,Percussion,False,True,True,False
44323,2014,concert,Flute,True,True,True,True
42829,2014,concert,Bb Clarinet,True,True,True,True
40335,2014,concert,Bb Clarinet,True,True,True,True
38893,2014,concert,Bb Clarinet,True,True,True,True
39979,2014,concert,Alto Saxophone,True,True,True,True
40975,2014,concert,Percussion,False,True,True,False
40283,2014,concert,Alto Saxophone,True,True,True,True
40184,2014,concert,Percussion,False,True,True,False
43504,2014,concert,Bb Clarinet,True,True,True,True
40185,2014,concert,Percussion,False,True,True,False
43932,2014,concert,Bb Clarinet,True,True,True,True
43990,2014,concert,Alto Saxophone,True,True,True,True
42863,2014,concert,Alto Saxophone,True,True,True,True
39515,2014,concert,Flute,True,True,True,True
39879,2014,concert,Percussion,False,True,True,False
43731,2014,concert,Bb Clarinet,True,True,True,True
41658,2014,concert,Bb Clarinet,True,True,True,True
43317,2014,concert,Bb Clarinet,True,True,True,True
40229,2014,concert,Alto Saxophone,True,True,True,True
40862,2014,concert,Alto Saxophone,True,True,True,True
40430,2014,concert,Percussion,False,True,True,False
42864,2014,concert,Alto Saxophone,True,True,True,True
40150,2014,concert,Flute,True,True,True,True
38785,2014,concert,Flute,True,True,True,True
40055,2014,concert,Bb Clarinet,True,True,True,True
41259,2014,concert,Percussion,False,True,True,False
39034,2014,concert,Flute,True,True,True,True
39220,2014,concert,Bb Clarinet,True,True,True,True
42413,2014,concert,Flute,True,True,True,True
40224,2014,concert,Flute,True,True,True,True
46669,2014,concert,Percussion,False,True,True,False
38966,2014,concert,Bb Clarinet,True,True,True,True
44260,2014,concert,Flute,True,True,True,True
41828,2014,concert,Flute,True,True,True,True
38840,2014,concert,Flute,True,True,True,True
39942,2014,concert,Bb Clarinet,True,False,False,True
38902,2014,concert,Flute,True,True,True,True
42755,2014,concert,Flute,True,True,True,True
40159,2014,concert,Alto Saxophone,True,True,True,True
40888,2014,concert,Percussion,False,True,True,False
40273,2014,concert,Flute,True,True,True,True
40497,2014,concert,Flute,True,True,True,True
46672,2014,concert,Percussion,False,True,True,False
42289,2014,concert,Flute,True,True,True,True
43011,2014,concert,Alto Saxophone,True,True,True,True
46277,2014,concert,Alto Saxophone,True,True,True,True
48384,2014,concert,Flute,True,True,True,True
46663,2014,concert,Alto Saxophone,True,True,True,True
40140,2014,concert,Flute,True,True,True,True
40350,2014,concert,Percussion,False,True,True,False
39200,2014,concert,Flute,True,False,False,True
40951,2014,concert,Flute,True,True,True,True
40740,2014,concert,Alto Saxophone,True,True,True,True
46618,2014,concert,Bb Clarinet,True,True,True,True
46207,2014,concert,Alto Saxophone,True,True,True,True
43255,2014,concert,Alto Saxophone,True,True,True,True
42245,2014,concert,Alto Saxophone,True,True,True,True
43483,2014,concert,Alto Saxophone,True,True,True,True
43410,2014,concert,Flute,True,True,True,True
39907,2014,concert,Percussion,False,True,True,False
43109,2014,concert,Percussion,False,True,True,False
46837,2014,concert,Bb Clarinet,True,True,True,True
43976,2014,concert,Bb Clarinet,True,True,True,True
47359,2014,concert,Flute,True,True,True,True
43399,2014,concert,Alto Saxophone,True,True,True,True
38795,2014,concert,Percussion,False,True,True,False
41078,2014,concert,Bb Clarinet,True,True,True,True
39308,2014,concert,Alto Saxophone,True,True,True,True
43733,2014,concert,Bb Clarinet,True,True,True,True
42112,2014,concert,Bb Clarinet,True,True,True,True
40309,2014,concert,Bb Clarinet,True,True,True,True
43426,2014,concert,Bb Clarinet,True,True,True,True
41642,2014,concert,Bb Clarinet,True,True,True,True
40932,2014,concert,Alto Saxophone,True,True,True,True
43127,2014,concert,Bb Clarinet,True,True,True,True
43897,2014,concert,Flute,True,True,True,True
42624,2014,concert,Flute,True,True,True,True
40406,2014,concert,Alto Saxophone,True,True,True,True
41044,2014,concert,Bb Clarinet,True,True,True,True
41234,2014,concert,Alto Saxophone,True,True,True,True
43779,2014,concert,Flute,True,True,True,True
46223,2014,concert,Percussion,False,True,True,False
39993,2014,concert,Alto Saxophone,True,True,True,True
40242,2014,concert,Bb Clarinet,True,True,True,True
44321,2014,concert,Alto Saxophone,True,True,True,True
43497,2014,concert,Flute,True,True,True,True
40048,2014,concert,Bb Clarinet,True,True,True,True
41943,2014,concert,Bb Clarinet,True,True,True,True
40695,2014,concert,Percussion,False,True,True,False
39479,2014,concert,Flute,True,False,False,True
41610,2014,concert,Alto Saxophone,True,True,True,True
40574,2014,concert,Flute,True,True,True,True
43064,2014,concert,Flute,True,True,True,True
40488,2014,concert,Flute,True,True,True,True
39145,2014,concert,Bb Clarinet,True,False,False,True
42212,2014,concert,Alto Saxophone,True,True,True,True
41092,2014,concert,Flute,True,True,True,True
40696,2014,concert,Percussion,False,True,True,False
40745,2014,concert,Bb Clarinet,True,True,True,True
43030,2014,concert,Bb Clarinet,True,True,True,True
51229,2014,concert,Percussion,False,True,True,False
44487,2014,concert,Flute,True,True,True,True
44054,2014,concert,Bb Clarinet,True,True,True,True
46616,2014,concert,Alto Saxophone,True,True,True,True
39188,2014,concert,Bb Clarinet,True,False,False,True
47730,2014,concert,Percussion,False,True,True,False
43060,2014,concert,Flute,True,True,True,True
39838,2014,concert,Bb Clarinet,True,True,True,True
39244,2014,concert,Flute,True,True,True,True
46012,2014,concert,Bb Clarinet,True,True,True,True
46221,2014,concert,Alto Saxophone,True,True,True,True
43508,2014,concert,Bb Clarinet,True,True,True,True
39652,2014,concert,Flute,True,True,True,True
42789,2014,concert,Percussion,False,True,True,False
43056,2014,concert,Flute,True,True,True,True
42481,2014,concert,Flute,True,True,True,True
41947,2014,concert,Bb Clarinet,True,True,True,True
39033,2014,concert,Flute,True,True,True,True
40629,2014,concert,Alto Saxophone,True,True,True,True
41494,2014,concert,Bb Clarinet,True,True,True,True
42433,2014,concert,Bb Clarinet,True,True,True,True
47329,2014,concert,Flute,True,True,True,True
43898,2014,concert,Percussion,False,True,True,False
43380,2014,concert,Bb Clarinet,True,True,True,True
40436,2014,concert,Flute,True,True,True,True
43520,2014,concert,Flute,True,True,True,True
40113,2014,concert,Flute,True,False,False,True
39534,2014,concert,Flute,True,True,True,True
39875,2014,concert,Alto Saxophone,True,True,True,True
40931,2014,concert,Alto Saxophone,True,True,True,True
43112,2014,concert,Flute,True,True,True,True
40871,2014,concert,Bb Clarinet,True,True,True,True
39057,2014,concert,Flute,True,True,True,True
42334,2014,concert,Flute,True,True,True,True
46239,2014,concert,Bb Clarinet,True,True,True,True
40765,2014,concert,Flute,True,True,True,True
42290,2014,concert,Alto Saxophone,True,True,True,True
39227,2014,concert,Flute,True,True,True,True
44025,2014,concert,Percussion,False,True,True,False
39673,2014,concert,Bb Clarinet,True,True,True,True
43886,2014,concert,Flute,True,True,True,True
47386,2014,concert,Alto Saxophone,True,True,True,True
43221,2014,concert,Bb Clarinet,True,True,True,True
48754,2014,concert,Flute,True,True,True,True
40403,2014,concert,Flute,True,True,True,True
43988,2014,concert,Flute,True,True,True,True
43653,2014,concert,Flute,True,False,False,True
39992,2014,concert,Alto Saxophone,True,True,True,True
42902,2014,concert,Alto Saxophone,True,True,True,True
41116,2014,concert,Alto Saxophone,True,True,True,True
42815,2014,concert,Alto Saxophone,True,True,True,True
38953,2014,concert,Bb Clarinet,True,False,False,True
39715,2014,concert,Bb Clarinet,True,True,True,True
40356,2014,concert,Flute,True,True,True,True
40062,2014,concert,Flute,True,True,True,True
41133,2014,concert,Bb Clarinet,True,True,True,True
46726,2014,concert,Percussion,False,True,True,False
41811,2014,concert,Alto Saxophone,True,True,True,True
42716,2014,concert,Flute,True,True,True,True
39205,2014,concert,Alto Saxophone,True,True,True,True
38996,2014,concert,Flute,True,True,True,True
42392,2014,concert,Flute,True,True,True,True
51194,2014,concert,Flute,True,True,True,True
39982,2014,concert,Bb Clarinet,True,False,False,True
41482,2014,concert,Flute,True,True,True,True
43750,2014,concert,Flute,True,True,True,True
40068,2014,concert,Alto Saxophone,True,True,True,True
42958,2014,concert,Alto Saxophone,True,True,True,True
43387,2014,concert,Flute,True,True,True,True
46822,2014,concert,Alto Saxophone,True,True,True,True
41081,2014,concert,Flute,True,True,True,True
39186,2014,concert,Bb Clarinet,True,False,False,True
43351,2014,concert,Flute,True,True,True,True
40163,2014,concert,Bb Clarinet,True,True,True,True
42259,2014,concert,Bb Clarinet,True,True,True,True
46335,2014,concert,Alto Saxophone,True,True,True,True
46270,2014,concert,Alto Saxophone,True,True,True,True
44090,2014,concert,Bb Clarinet,True,True,True,True
42314,2014,concert,Bb Clarinet,True,True,True,True
44516,2014,concert,Bb Clarinet,True,True,True,True
39763,2014,concert,Alto Saxophone,True,True,True,True
41606,2014,concert,Bb Clarinet,True,True,True,True
40741,2014,concert,Flute,True,True,True,True
40581,2014,concert,Bb Clarinet,True,True,True,True
45794,2014,concert,Bb Clarinet,True,True,True,True
46657,2014,concert,Percussion,False,True,True,False
39491,2014,concert,Alto Saxophone,True,True,True,True
39910,2014,concert,Flute,True,True,True,True
38973,2014,concert,Flute,True,True,True,True
40444,2014,concert,Flute,True,True,True,True
46018,2014,concert,Alto Saxophone,True,True,True,True
39221,2014,concert,Bb Clarinet,True,True,True,True
39872,2014,concert,Alto Saxophone,True,True,True,True
43573,2014,concert,Bb Clarinet,True,True,True,True
42798,2014,concert,Bb Clarinet,True,True,True,True
44653,2014,concert,Bb Clarinet,True,True,True,True
39180,2014,concert,Flute,True,False,False,True
44515,2014,concert,Bb Clarinet,True,True,True,True
41803,2014,concert,Alto Saxophone,True,True,True,True
40125,2014,concert,Bb Clarinet,True,True,True,True
38954,2014,concert,Alto Saxophone,True,True,True,True
39021,2014,concert,Flute,True,True,True,True
40585,2014,concert,Alto Saxophone,True,True,True,True
40332,2014,concert,Bb Clarinet,True,True,True,True
43531,2014,concert,Flute,True,True,True,True
46753,2014,concert,Percussion,False,True,True,False
41114,2014,concert,Flute,True,True,True,True
40076,2014,concert,Flute,True,False,False,True
43326,2014,concert,Flute,True,True,True,True
43130,2014,concert,Alto Saxophone,True,True,True,True
42766,2014,concert,Percussion,False,True,True,False
42817,2014,concert,Percussion,False,True,True,False
39873,2014,concert,Alto Saxophone,True,True,True,True
43432,2014,concert,Bb Clarinet,True,True,True,True
42963,2014,concert,Bb Clarinet,True,True,True,True
43128,2014,concert,Flute,True,True,True,True
39453,2014,concert,Alto Saxophone,True,True,True,True
45819,2014,concert,Flute,True,True,True,True
43719,2014,concert,Flute,True,True,True,True
42752,2014,concert,Flute,True,True,True,True
39070,2014,concert,Flute,True,True,True,True
39191,2014,concert,Alto Saxophone,True,True,True,True
42719,2014,concert,Bb Clarinet,True,True,True,True
38922,2014,concert,Percussion,False,True,True,False
43264,2014,concert,Bb Clarinet,True,True,True,True
44051,2014,concert,Flute,True,True,True,True
41069,2014,concert,Flute,True,True,True,True
39976,2014,concert,Bb Clarinet,True,True,True,True
41991,2014,concert,Alto Saxophone,True,True,True,True
41338,2014,concert,Alto Saxophone,True,True,True,True
40766,2014,concert,Bb Clarinet,True,True,True,True
42746,2014,concert,Alto Saxophone,True,True,True,True
42700,2014,concert,Bb Clarinet,True,True,True,True
40878,2014,concert,Bb Clarinet,True,True,True,True
46001,2014,concert,Alto Saxophone,True,True,True,True
40554,2014,concert,Flute,True,True,True,True
43050,2014,concert,Alto Saxophone,True,True,True,True
41451,2014,concert,Bb Clarinet,True,True,True,True
40410,2014,concert,Bb Clarinet,True,True,True,True
44200,2014,concert,Flute,True,True,True,True
45802,2014,concert,Bb Clarinet,True,True,True,True
41060,2014,concert,Bb Clarinet,True,True,True,True
43511,2014,concert,Alto Saxophone,True,True,True,True
39940,2014,concert,Bb Clarinet,True,False,False,True
46638,2014,concert,Bb Clarinet,True,True,True,True
40453,2014,concert,Alto Saxophone,True,True,True,True
43370,2014,concert,Flute,True,True,True,True
39752,2014,concert,Flute,True,True,True,True
42994,2014,concert,Alto Saxophone,True,True,True,True
41638,2014,concert,Bb Clarinet,True,True,True,True
41657,2014,concert,Bb Clarinet,True,True,True,True
44202,2014,concert,Flute,True,True,True,True
43215,2014,concert,Percussion,False,True,True,False
40354,2014,concert,Flute,True,True,True,True
40398,2014,concert,Bb Clarinet,True,True,True,True
46662,2014,concert,Alto Saxophone,True,True,True,True
39078,2014,concert,Alto Saxophone,True,True,True,True
45788,2014,concert,Flute,True,True,True,True
39655,2014,concert,Flute,True,True,True,True
39842,2014,concert,Flute,True,True,True,True
39804,2014,concert,Flute,True,True,True,True
41735,2014,concert,Alto Saxophone,True,True,True,True
43529,2014,concert,Alto Saxophone,True,True,True,True
46706,2014,concert,Bb Clarinet,True,True,True,True
40397,2014,concert,Bb Clarinet,True,True,True,True
40187,2014,concert,Percussion,False,True,True,False
44545,2014,concert,Bb Clarinet,True,True,True,True
42436,2014,concert,Flute,True,True,True,True
41653,2014,concert,Alto Saxophone,True,True,True,True
46666,2014,concert,Flute,True,True,True,True
43171,2014,concert,Percussion,False,True,True,False
40707,2014,concert,Percussion,False,True,True,False
40437,2014,concert,Bb Clarinet,True,True,True,True
39977,2014,concert,Alto Saxophone,True,True,True,True
43132,2014,concert,Flute,True,True,True,True
45759,2014,concert,Flute,True,True,True,True
41180,2014,concert,Flute,True,True,True,True
45820,2014,concert,Alto Saxophone,True,True,True,True
41375,2014,concert,Bb Clarinet,True,True,True,True
40470,2014,concert,Alto Saxophone,True,True,True,True
41167,2014,concert,Bb Clarinet,True,True,True,True
51234,2014,concert,Bb Clarinet,True,True,True,True
41648,2014,concert,Bb Clarinet,True,True,True,True
43347,2014,concert,Flute,True,True,True,True
41669,2014,concert,Flute,True,True,True,True
40258,2014,concert,Flute,True,True,True,True
42619,2014,concert,Flute,True,True,True,True
40426,2014,concert,Bb Clarinet,True,True,True,True
40974,2014,concert,Percussion,False,True,True,False
44237,2014,concert,Alto Saxophone,True,True,True,True
40857,2014,concert,Flute,True,True,True,True
41102,2014,concert,Percussion,False,True,True,False
39950,2014,concert,Flute,True,False,False,True
39273,2014,concert,Alto Saxophone,True,True,True,True
40991,2014,concert,Alto Saxophone,True,True,True,True
42389,2014,concert,Bb Clarinet,True,True,True,True
47415,2014,concert,Flute,True,True,True,True
45865,2014,concert,Flute,True,True,True,True
42847,2014,concert,Alto Saxophone,True,True,True,True
43471,2014,concert,Flute,True,True,True,True
43307,2014,concert,Alto Saxophone,True,True,True,True
41855,2014,concert,Alto Saxophone,True,True,True,True
40544,2014,concert,Bb Clarinet,True,True,True,True
43466,2014,concert,Flute,True,True,True,True
41880,2014,concert,Alto Saxophone,True,True,True,True
40549,2014,concert,Bb Clarinet,True,True,True,True
43100,2014,concert,Bb Clarinet,True,True,True,True
39831,2014,concert,Flute,True,True,True,True
44000,2014,concert,Alto Saxophone,True,True,True,True
42414,2014,concert,Alto Saxophone,True,True,True,True
46651,2014,concert,Flute,True,True,True,True
43063,2014,concert,Flute,True,True,True,True
43321,2014,concert,Bb Clarinet,True,True,True,True
39653,2014,concert,Flute,True,True,True,True
42680,2014,concert,Alto Saxophone,True,True,True,True
42783,2014,concert,Percussion,False,True,True,False
40066,2014,concert,Bb Clarinet,True,True,True,True
43717,2014,concert,Bb Clarinet,True,True,True,True
42910,2014,concert,Flute,True,True,True,True
38949,2014,concert,Flute,True,False,False,True
43340,2014,concert,Bb Clarinet,True,True,True,True
39281,2014,concert,Bb Clarinet,True,True,True,True
39272,2014,concert,Alto Saxophone,True,True,True,True
40750,2014,concert,Percussion,False,True,True,False
39997,2014,concert,Flute,True,True,True,True
44155,2014,concert,Alto Saxophone,True,True,True,True
40752,2014,concert,Bb Clarinet,True,True,True,True
46643,2014,concert,Flute,True,True,True,True
39192,2014,concert,Bb Clarinet,True,False,False,True
39250,2014,concert,Flute,True,True,True,True
42301,2014,concert,Percussion,False,True,True,False
46676,2014,concert,Percussion,False,True,True,False
38972,2014,concert,Flute,True,True,True,True
46675,2014,concert,Percussion,False,True,True,False
42626,2014,concert,Alto Saxophone,True,True,True,True
41140,2014,concert,Percussion,False,True,True,False
43072,2014,concert,Bb Clarinet,True,True,True,True
39983,2014,concert,Flute,True,False,False,True
41483,2014,concert,Flute,True,True,True,True
46054,2014,concert,Alto Saxophone,True,True,True,True
40847,2014,concert,Flute,True,True,True,True
39620,2014,concert,Alto Saxophone,True,True,True,True
40477,2014,concert,Percussion,False,True,True,False
39602,2014,concert,Alto Saxophone,True,True,True,True
38971,2014,concert,Bb Clarinet,True,True,True,True
46100,2014,concert,Alto Saxophone,True,True,True,True
39988,2014,concert,Bb Clarinet,True,False,False,True
46444,2014,concert,Bb Clarinet,True,True,True,True
43012,2014,concert,Flute,True,True,True,True
40155,2014,concert,Flute,True,True,True,True
41188,2014,concert,Flute,True,True,True,True
38965,2014,concert,Flute,True,False,False,True
46743,2014,concert,Bb Clarinet,True,True,True,True
43994,2014,concert,Alto Saxophone,True,True,True,True
42116,2014,concert,Flute,True,True,True,True
46005,2014,concert,Percussion,False,True,True,False
40138,2014,concert,Flute,True,True,True,True
41162,2014,concert,Alto Saxophone,True,True,True,True
43289,2014,concert,Alto Saxophone,True,True,True,True
40260,2014,concert,Bb Clarinet,True,True,True,True
41785,2014,concert,Flute,True,True,True,True
46222,2014,concert,Alto Saxophone,True,True,True,True
46249,2014,concert,Alto Saxophone,True,True,True,True
41111,2014,concert,Flute,True,True,True,True
40576,2014,concert,Flute,True,True,True,True
44258,2014,concert,Bb Clarinet,True,True,True,True
42659,2014,concert,Flute,True,True,True,True
44182,2014,concert,Alto Saxophone,True,True,True,True
42708,2014,concert,Bb Clarinet,True,True,True,True
45991,2014,concert,Bb Clarinet,True,True,True,True
46767,2014,concert,Bb Clarinet,True,True,True,True
40503,2014,concert,Alto Saxophone,True,True,True,True
39550,2014,concert,Flute,True,True,True,True
42471,2014,concert,Bb Clarinet,True,True,True,True
46674,2014,concert,Bb Clarinet,True,True,True,True
45793,2014,concert,Alto Saxophone,True,True,True,True
45816,2014,concert,Flute,True,True,True,True
43292,2014,concert,Bb Clarinet,True,True,True,True
41511,2014,concert,Percussion,False,True,True,False
42260,2014,concert,Alto Saxophone,True,True,True,True
45752,2014,concert,Alto Saxophone,True,True,True,True
39031,2014,concert,Flute,True,True,True,True
42741,2014,concert,Bb Clarinet,True,True,True,True
41461,2014,concert,Bb Clarinet,True,True,True,True
40475,2014,concert,Percussion,False,True,True,False
46736,2014,concert,Alto Saxophone,True,True,True,True
38794,2014,concert,Flute,True,True,True,True
40739,2014,concert,Percussion,False,True,True,False
43151,2014,concert,Flute,True,True,True,True
43530,2014,concert,Alto Saxophone,True,True,True,True
40586,2014,concert,Alto Saxophone,True,True,True,True
41767,2014,concert,Bb Clarinet,True,True,True,True
39645,2014,concert,Alto Saxophone,True,True,True,True
40233,2014,concert,Alto Saxophone,True,True,True,True
42483,2014,concert,Flute,True,True,True,True
39248,2014,concert,Flute,True,True,True,True
43775,2014,concert,Bb Clarinet,True,True,True,True
39075,2014,concert,Alto Saxophone,True,True,True,True
40782,2014,concert,Alto Saxophone,True,True,True,True
44370,2014,concert,Alto Saxophone,True,True,True,True
41350,2014,concert,Alto Saxophone,True,True,True,True
43055,2014,concert,Alto Saxophone,True,True,True,True
40120,2014,concert,Flute,True,True,True,True
40551,2014,concert,Flute,True,True,True,True
43688,2014,concert,Flute,True,True,True,True
41378,2014,concert,Bb Clarinet,True,True,True,True
44566,2014,concert,Flute,True,True,True,True
41109,2014,concert,Bb Clarinet,True,True,True,True
39674,2014,concert,Alto Saxophone,True,True,True,True
47174,2014,concert,Alto Saxophone,True,True,True,True
39035,2014,concert,Alto Saxophone,True,True,True,True
41529,2014,concert,Percussion,False,True,True,False
40930,2014,concert,Bb Clarinet,True,True,True,True
39510,2014,concert,Percussion,False,True,True,False
42706,2014,concert,Alto Saxophone,True,True,True,True
47855,2014,concert,Alto Saxophone,True,True,True,True
43014,2014,concert,Bb Clarinet,True,True,True,True
42816,2014,concert,Bb Clarinet,True,True,True,True
42721,2014,concert,Flute,True,True,True,True
38872,2014,concert,Percussion,False,True,True,False
39105,2014,concert,Bb Clarinet,True,True,True,True
48615,2014,concert,Alto Saxophone,True,True,True,True
44221,2014,concert,Bb Clarinet,True,True,True,True
40404,2014,concert,Percussion,False,True,True,False
40377,2014,concert,Bb Clarinet,True,True,True,True
41112,2014,concert,Flute,True,True,True,True
48044,2014,concert,Alto Saxophone,True,True,True,True
43377,2014,concert,Flute,True,True,True,True
46376,2014,concert,Flute,True,False,False,True
