sid,score_year,score_band
80216,2017,symphonic
80223,2017,symphonic
80224,2017,symphonic
80227,2017,symphonic
80232,2017,symphonic
80281,2017,symphonic
80300,2017,symphonic
80301,2017,symphonic
80309,2017,symphonic
80311,2017,symphonic
80321,2017,symphonic
80328,2017,symphonic
80340,2017,symphonic
80342,2017,symphonic
80350,2017,symphonic
80352,2017,symphonic
80354,2017,symphonic
80358,2017,symphonic
80361,2017,symphonic
80362,2017,symphonic
80363,2017,symphonic
80366,2017,symphonic
80369,2017,symphonic
80372,2017,symphonic
80373,2017,symphonic
80375,2017,symphonic
80377,2017,symphonic
80378,2017,symphonic
80412,2017,symphonic
80415,2017,symphonic
80417,2017,symphonic
80418,2017,symphonic
80419,2017,symphonic
80421,2017,symphonic
80423,2017,symphonic
80441,2017,symphonic
80443,2017,symphonic
80451,2017,symphonic
80459,2017,symphonic
80460,2017,symphonic
80461,2017,symphonic
80462,2017,symphonic
80464,2017,symphonic
80465,2017,symphonic
80467,2017,symphonic
80468,2017,symphonic
80481,2017,symphonic
80482,2017,symphonic
80547,2017,symphonic
80552,2017,symphonic
80556,2017,symphonic
80558,2017,symphonic
80560,2017,symphonic
80562,2017,symphonic
80570,2017,symphonic
80575,2017,symphonic
80577,2017,symphonic
80579,2017,symphonic
80581,2017,symphonic
80584,2017,symphonic
80585,2017,symphonic
80588,2017,symphonic
80592,2017,symphonic
80604,2017,symphonic
80605,2017,symphonic
80608,2017,symphonic
80621,2017,symphonic
80622,2017,symphonic
80623,2017,symphonic
80624,2017,symphonic
80626,2017,symphonic
80627,2017,symphonic
80628,2017,symphonic
80634,2017,symphonic
80650,2017,symphonic
80662,2017,symphonic
80664,2017,symphonic
80665,2017,symphonic
80666,2017,symphonic
80674,2017,symphonic
80693,2017,symphonic
80696,2017,symphonic
80700,2017,symphonic
80717,2017,symphonic
80722,2017,symphonic
80723,2017,symphonic
80724,2017,symphonic
80725,2017,symphonic
80729,2017,symphonic
80754,2017,symphonic
80755,2017,symphonic
80798,2017,symphonic
80808,2017,symphonic
80812,2017,symphonic
80815,2017,symphonic
80822,2017,symphonic
80826,2017,symphonic
80827,2017,symphonic
80828,2017,symphonic
80839,2017,symphonic
80840,2017,symphonic
80842,2017,symphonic
80854,2017,symphonic
80904,2017,symphonic
80907,2017,symphonic
80927,2017,symphonic
80929,2017,symphonic
80930,2017,symphonic
80931,2017,symphonic
80950,2017,symphonic
80951,2017,symphonic
80966,2017,symphonic
80967,2017,symphonic
80976,2017,symphonic
80985,2017,symphonic
80989,2017,symphonic
81021,2017,symphonic
81081,2017,symphonic
81087,2017,symphonic
81091,2017,symphonic
81093,2017,symphonic
81096,2017,symphonic
81111,2017,symphonic
81114,2017,symphonic
81117,2017,symphonic
81118,2017,symphonic
81119,2017,symphonic
81120,2017,symphonic
81122,2017,symphonic
81141,2017,symphonic
81142,2017,symphonic
81144,2017,symphonic
81146,2017,symphonic
81155,2017,symphonic
81157,2017,symphonic
81160,2017,symphonic
81171,2017,symphonic
81181,2017,symphonic
81189,2017,symphonic
81195,2017,symphonic
81217,2017,symphonic
81221,2017,symphonic
81226,2017,symphonic
81236,2017,symphonic
81238,2017,symphonic
81240,2017,symphonic
81242,2017,symphonic
81245,2017,symphonic
81247,2017,symphonic
81248,2017,symphonic
81249,2017,symphonic
81250,2017,symphonic
81251,2017,symphonic
81254,2017,symphonic
81255,2017,symphonic
81257,2017,symphonic
81262,2017,symphonic
81269,2017,symphonic
81274,2017,symphonic
81279,2017,symphonic
81280,2017,symphonic
81281,2017,symphonic
81288,2017,symphonic
81296,2017,symphonic
81304,2017,symphonic
81305,2017,symphonic
81306,2017,symphonic
81309,2017,symphonic
81310,2017,symphonic
81314,2017,symphonic
81324,2017,symphonic
81331,2017,symphonic
81333,2017,symphonic
81334,2017,symphonic
81338,2017,symphonic
81339,2017,symphonic
81388,2017,symphonic
81389,2017,symphonic
81392,2017,symphonic
81400,2017,symphonic
81405,2017,symphonic
81412,2017,symphonic
81414,2017,symphonic
81415,2017,symphonic
81419,2017,symphonic
81420,2017,symphonic
81421,2017,symphonic
81443,2017,symphonic
81445,2017,symphonic
81447,2017,symphonic
81455,2017,symphonic
81458,2017,symphonic
81467,2017,symphonic
81468,2017,symphonic
81497,2017,symphonic
81498,2017,symphonic
81499,2017,symphonic
81500,2017,symphonic
81501,2017,symphonic
81502,2017,symphonic
81511,2017,symphonic
81512,2017,symphonic
81524,2017,symphonic
81526,2017,symphonic
81538,2017,symphonic
81545,2017,symphonic
81546,2017,symphonic
81558,2017,symphonic
81559,2017,symphonic
81561,2017,symphonic
81563,2017,symphonic
81567,2017,symphonic
81568,2017,symphonic
81591,2017,symphonic
81597,2017,symphonic
81602,2017,symphonic
81605,2017,symphonic
81606,2017,symphonic
81612,2017,symphonic
81613,2017,symphonic
81638,2017,symphonic
81640,2017,symphonic
81678,2017,symphonic
81680,2017,symphonic
81695,2017,symphonic
81696,2017,symphonic
81702,2017,symphonic
81717,2017,symphonic
81732,2017,symphonic
81734,2017,symphonic
81736,2017,symphonic
81739,2017,symphonic
81744,2017,symphonic
81774,2017,symphonic
81777,2017,symphonic
81779,2017,symphonic
81780,2017,symphonic
81785,2017,symphonic
81786,2017,symphonic
81787,2017,symphonic
81789,2017,symphonic
81790,2017,symphonic
81795,2017,symphonic
81796,2017,symphonic
81797,2017,symphonic
81798,2017,symphonic
81801,2017,symphonic
81807,2017,symphonic
81808,2017,symphonic
81809,2017,symphonic
81815,2017,symphonic
81816,2017,symphonic
81818,2017,symphonic
81822,2017,symphonic
81826,2017,symphonic
81827,2017,symphonic
81829,2017,symphonic
81832,2017,symphonic
81838,2017,symphonic
81883,2017,symphonic
81897,2017,symphonic
81931,2017,symphonic
81956,2017,symphonic
81972,2017,symphonic
81996,2017,symphonic
82011,2017,symphonic
82034,2017,symphonic
82040,2017,symphonic
82054,2017,symphonic
82062,2017,symphonic
82097,2017,symphonic
82099,2017,symphonic
82100,2017,symphonic
82101,2017,symphonic
82106,2017,symphonic
82117,2017,symphonic
82119,2017,symphonic
82134,2017,symphonic
82211,2017,symphonic
82219,2017,symphonic
82233,2017,symphonic
82234,2017,symphonic
82235,2017,symphonic
82237,2017,symphonic
82239,2017,symphonic
82240,2017,symphonic
82241,2017,symphonic
82242,2017,symphonic
82245,2017,symphonic
82246,2017,symphonic
82249,2017,symphonic
82252,2017,symphonic
82309,2017,symphonic
82311,2017,symphonic
82316,2017,symphonic
82317,2017,symphonic
82318,2017,symphonic
82320,2017,symphonic
82325,2017,symphonic
82326,2017,symphonic
82327,2017,symphonic
82329,2017,symphonic
82331,2017,symphonic
82332,2017,symphonic
82333,2017,symphonic
82335,2017,symphonic
82336,2017,symphonic
82356,2017,symphonic
82400,2017,symphonic
82452,2017,symphonic
82458,2017,symphonic
82460,2017,symphonic
82463,2017,symphonic
82466,2017,symphonic
82467,2017,symphonic
82474,2017,symphonic
82476,2017,symphonic
82567,2017,symphonic
82584,2017,symphonic
82602,2017,symphonic
82603,2017,symphonic
82607,2017,symphonic
82610,2017,symphonic
82611,2017,symphonic
82650,2017,symphonic
82688,2017,symphonic
82690,2017,symphonic
82692,2017,symphonic
82730,2017,symphonic
82732,2017,symphonic
82733,2017,symphonic
82747,2017,symphonic
82791,2017,symphonic
82792,2017,symphonic
82793,2017,symphonic
82801,2017,symphonic
82847,2017,symphonic
82883,2017,symphonic
82884,2017,symphonic
82885,2017,symphonic
82887,2017,symphonic
82893,2017,symphonic
82894,2017,symphonic
82898,2017,symphonic
82899,2017,symphonic
82917,2017,symphonic
82949,2017,symphonic
82951,2017,symphonic
83172,2017,symphonic
83180,2017,symphonic
83183,2017,symphonic
83184,2017,symphonic
83188,2017,symphonic
83190,2017,symphonic
83192,2017,symphonic
83193,2017,symphonic
83198,2017,symphonic
83199,2017,symphonic
83206,2017,symphonic
83208,2017,symphonic
83209,2017,symphonic
83210,2017,symphonic
83212,2017,symphonic
83294,2017,symphonic
83295,2017,symphonic
83308,2017,symphonic
83309,2017,symphonic
83331,2017,symphonic
83333,2017,symphonic
83336,2017,symphonic
83337,2017,symphonic
83339,2017,symphonic
83341,2017,symphonic
83400,2017,symphonic
83401,2017,symphonic
83403,2017,symphonic
83407,2017,symphonic
83415,2017,symphonic
83417,2017,symphonic
83419,2017,symphonic
83420,2017,symphonic
83421,2017,symphonic
83422,2017,symphonic
83423,2017,symphonic
83425,2017,symphonic
83440,2017,symphonic
83441,2017,symphonic
83499,2017,symphonic
83525,2017,symphonic
83547,2017,symphonic
83638,2017,symphonic
83693,2017,symphonic
83732,2017,symphonic
83830,2017,symphonic
83832,2017,symphonic
83833,2017,symphonic
83834,2017,symphonic
83835,2017,symphonic
83836,2017,symphonic
83837,2017,symphonic
83841,2017,symphonic
83842,2017,symphonic
83843,2017,symphonic
83844,2017,symphonic
83845,2017,symphonic
83846,2017,symphonic
83847,2017,symphonic
83848,2017,symphonic
83850,2017,symphonic
83899,2017,symphonic
83900,2017,symphonic
83902,2017,symphonic
83903,2017,symphonic
83904,2017,symphonic
83905,2017,symphonic
83915,2017,symphonic
83916,2017,symphonic
83918,2017,symphonic
83940,2017,symphonic
84012,2017,symphonic
84021,2017,symphonic
84157,2017,symphonic
84162,2017,symphonic
84163,2017,symphonic
84377,2017,symphonic
84397,2017,symphonic
84410,2017,symphonic
84485,2017,symphonic
84637,2017,symphonic
84734,2017,symphonic
84769,2017,symphonic
84770,2017,symphonic
84771,2017,symphonic
84776,2017,symphonic
84821,2017,symphonic
84823,2017,symphonic
85008,2017,symphonic
85067,2017,symphonic
85094,2017,symphonic
85310,2017,symphonic
85729,2017,symphonic
85982,2018,middle
86022,2018,middle
86024,2018,middle
86025,2018,middle
86026,2018,middle
86027,2018,middle
86028,2018,middle
86035,2018,middle
86036,2018,middle
86037,2018,middle
86040,2018,middle
86101,2018,middle
86102,2018,middle
86103,2018,middle
86104,2018,middle
86106,2018,middle
86107,2018,middle
86108,2018,middle
86122,2018,middle
86125,2018,middle
86127,2018,middle
86155,2018,middle
86293,2018,middle
86294,2018,middle
86296,2018,middle
86297,2018,middle
86298,2018,middle
86299,2018,middle
86300,2018,middle
86301,2018,middle
86325,2018,middle
86327,2018,middle
86328,2018,middle
86329,2018,middle
86330,2018,middle
86331,2018,middle
86332,2018,middle
86333,2018,middle
86334,2018,middle
86335,2018,middle
86336,2018,middle
86337,2018,middle
86338,2018,middle
86339,2018,middle
86340,2018,middle
86344,2018,middle
86347,2018,middle
86348,2018,middle
86349,2018,middle
86350,2018,middle
86351,2018,middle
86352,2018,middle
86353,2018,middle
86354,2018,middle
86355,2018,middle
86356,2018,middle
86357,2018,middle
86358,2018,middle
86359,2018,middle
86360,2018,middle
86362,2018,middle
86364,2018,middle
86366,2018,middle
86367,2018,middle
86368,2018,middle
86369,2018,middle
86370,2018,middle
86372,2018,middle
86375,2018,middle
86377,2018,middle
86379,2018,middle
86381,2018,middle
86382,2018,middle
86383,2018,middle
86384,2018,middle
86404,2018,middle
86406,2018,middle
86409,2018,middle
86411,2018,middle
86433,2018,middle
86434,2018,middle
86435,2018,middle
86436,2018,middle
86437,2018,middle
86440,2018,middle
86441,2018,middle
86446,2018,middle
86447,2018,middle
86454,2018,middle
86481,2018,middle
86511,2018,middle
86546,2018,middle
86548,2018,middle
86550,2018,middle
86552,2018,middle
86560,2018,middle
86566,2018,middle
86572,2018,middle
86573,2018,middle
86574,2018,middle
86577,2018,middle
86580,2018,middle
86586,2018,middle
86588,2018,middle
86600,2018,middle
86607,2018,middle
86622,2018,middle
86623,2018,middle
86625,2018,middle
86675,2018,middle
86676,2018,middle
86677,2018,middle
86678,2018,middle
86679,2018,middle
86680,2018,middle
86681,2018,middle
86682,2018,middle
86683,2018,middle
86684,2018,middle
86685,2018,middle
86733,2018,middle
86751,2018,middle
86753,2018,middle
86755,2018,middle
86756,2018,middle
86757,2018,middle
86758,2018,middle
86760,2018,middle
86761,2018,middle
86762,2018,middle
86763,2018,middle
86766,2018,middle
86849,2018,middle
86860,2018,middle
86966,2018,middle
86993,2018,middle
87010,2018,middle
87012,2018,middle
87019,2018,middle
87021,2018,middle
87022,2018,middle
87023,2018,middle
87024,2018,middle
87025,2018,middle
87026,2018,middle
87027,2018,middle
87028,2018,middle
87041,2018,middle
87054,2018,middle
87059,2018,middle
87060,2018,middle
87061,2018,middle
87085,2018,middle
87086,2018,middle
87088,2018,middle
87089,2018,middle
87090,2018,middle
87092,2018,middle
87093,2018,middle
87095,2018,middle
87097,2018,middle
87098,2018,middle
87103,2018,middle
87109,2018,middle
87127,2018,middle
87156,2018,middle
87198,2018,middle
87199,2018,middle
87200,2018,middle
87201,2018,middle
87299,2018,middle
87301,2018,middle
87309,2018,middle
87310,2018,middle
87316,2018,middle
87317,2018,middle
87318,2018,middle
87420,2018,middle
87432,2018,middle
87434,2018,middle
87440,2018,middle
87465,2018,middle
87466,2018,middle
87467,2018,middle
87468,2018,middle
87470,2018,middle
87661,2018,middle
87663,2018,middle
87664,2018,middle
87666,2018,middle
87669,2018,middle
87670,2018,middle
87673,2018,middle
87675,2018,middle
87691,2018,middle
87692,2018,middle
87723,2018,middle
87726,2018,middle
87727,2018,middle
87729,2018,middle
87731,2018,middle
87732,2018,middle
87733,2018,middle
87736,2018,middle
87742,2018,middle
87751,2018,middle
87769,2018,middle
87770,2018,middle
87772,2018,middle
87774,2018,middle
87825,2018,middle
87826,2018,middle
87828,2018,middle
87830,2018,middle
87832,2018,middle
87833,2018,middle
87851,2018,middle
87852,2018,middle
87864,2018,middle
87876,2018,middle
87904,2018,middle
87906,2018,middle
87907,2018,middle
87908,2018,middle
87912,2018,middle
87929,2018,middle
87931,2018,middle
87973,2018,middle
87974,2018,middle
87977,2018,middle
87988,2018,middle
88031,2018,middle
88035,2018,middle
88036,2018,middle
88037,2018,middle
88040,2018,middle
88041,2018,middle
88042,2018,middle
88044,2018,middle
88045,2018,middle
88046,2018,middle
88048,2018,middle
88049,2018,middle
88052,2018,middle
88054,2018,middle
88055,2018,middle
88057,2018,middle
88200,2018,middle
88213,2018,middle
88215,2018,middle
88217,2018,middle
88218,2018,middle
88221,2018,middle
88222,2018,middle
88223,2018,middle
88246,2018,middle
88247,2018,middle
88272,2018,middle
88273,2018,middle
88275,2018,middle
88276,2018,middle
88277,2018,middle
88278,2018,middle
88287,2018,middle
88291,2018,middle
88294,2018,middle
88299,2018,middle
88304,2018,middle
88329,2018,middle
88332,2018,middle
88337,2018,middle
88338,2018,middle
88342,2018,middle
88349,2018,middle
88350,2018,middle
88351,2018,middle
88352,2018,middle
88353,2018,middle
88354,2018,middle
88355,2018,middle
88356,2018,middle
88358,2018,middle
88359,2018,middle
88360,2018,middle
88361,2018,middle
88363,2018,middle
88365,2018,middle
88374,2018,middle
88375,2018,middle
88377,2018,middle
88379,2018,middle
88380,2018,middle
88383,2018,middle
88384,2018,middle
88385,2018,middle
88386,2018,middle
88387,2018,middle
88391,2018,middle
88392,2018,middle
88393,2018,middle
88395,2018,middle
88396,2018,middle
88397,2018,middle
88401,2018,middle
88403,2018,middle
88404,2018,middle
88405,2018,middle
88407,2018,middle
88408,2018,middle
88409,2018,middle
88410,2018,middle
88412,2018,middle
88415,2018,middle
88416,2018,middle
88417,2018,middle
88420,2018,middle
88422,2018,middle
88423,2018,middle
88424,2018,middle
88425,2018,middle
88448,2018,middle
88449,2018,middle
88450,2018,middle
88451,2018,middle
88452,2018,middle
88453,2018,middle
88454,2018,middle
88460,2018,middle
88493,2018,middle
88494,2018,middle
88592,2018,middle
88594,2018,middle
88598,2018,middle
88608,2018,middle
88610,2018,middle
88611,2018,middle
88618,2018,middle
88620,2018,middle
88622,2018,middle
88623,2018,middle
88624,2018,middle
88625,2018,middle
88636,2018,middle
88637,2018,middle
88638,2018,middle
88639,2018,middle
88640,2018,middle
88662,2018,middle
88663,2018,middle
88707,2018,middle
88709,2018,middle
88726,2018,middle
88730,2018,middle
88732,2018,middle
88733,2018,middle
88739,2018,middle
88740,2018,middle
88742,2018,middle
88771,2018,middle
88775,2018,middle
88787,2018,middle
88793,2018,middle
88795,2018,middle
88796,2018,middle
88798,2018,middle
88800,2018,middle
88803,2018,middle
88837,2018,middle
88843,2018,middle
88896,2018,middle
88897,2018,middle
88908,2018,middle
88912,2018,middle
88918,2018,middle
88939,2018,middle
88940,2018,middle
88941,2018,middle
88942,2018,middle
88977,2018,middle
89034,2018,middle
89073,2018,middle
89075,2018,middle
89076,2018,middle
89111,2018,middle
89145,2018,middle
89156,2018,middle
89157,2018,middle
89160,2018,middle
89168,2018,middle
89172,2018,middle
89175,2018,middle
89176,2018,middle
89178,2018,middle
89180,2018,middle
89221,2018,middle
89222,2018,middle
89223,2018,middle
89224,2018,middle
89225,2018,middle
89226,2018,middle
89227,2018,middle
89229,2018,middle
89232,2018,middle
89234,2018,middle
89237,2018,middle
89238,2018,middle
89240,2018,middle
89241,2018,middle
89242,2018,middle
89247,2018,middle
89248,2018,middle
89249,2018,middle
89251,2018,middle
89274,2018,middle
89315,2018,middle
89318,2018,middle
89320,2018,middle
89328,2018,middle
89329,2018,middle
89330,2018,middle
89356,2018,middle
89357,2018,middle
89358,2018,middle
89360,2018,middle
89361,2018,middle
89362,2018,middle
89363,2018,middle
89364,2018,middle
89367,2018,middle
89369,2018,middle
89373,2018,middle
89375,2018,middle
89380,2018,middle
89421,2018,middle
89425,2018,middle
89436,2018,middle
89439,2018,middle
89468,2018,middle
89471,2018,middle
89499,2018,middle
89500,2018,middle
89501,2018,middle
89502,2018,middle
89503,2018,middle
89504,2018,middle
89506,2018,middle
89507,2018,middle
89508,2018,middle
89509,2018,middle
89510,2018,middle
89550,2018,middle
89551,2018,middle
89552,2018,middle
89553,2018,middle
89560,2018,middle
89562,2018,middle
89564,2018,middle
89566,2018,middle
89568,2018,middle
89569,2018,middle
89570,2018,middle
89571,2018,middle
89572,2018,middle
89573,2018,middle
89574,2018,middle
89575,2018,middle
89576,2018,middle
89577,2018,middle
89578,2018,middle
89579,2018,middle
89580,2018,middle
89581,2018,middle
89582,2018,middle
89592,2018,middle
89594,2018,middle
89633,2018,middle
89736,2018,middle
89737,2018,middle
89738,2018,middle
89739,2018,middle
89740,2018,middle
89742,2018,middle
89744,2018,middle
89746,2018,middle
89748,2018,middle
89750,2018,middle
89752,2018,middle
89753,2018,middle
89754,2018,middle
89756,2018,middle
89757,2018,middle
89759,2018,middle
89762,2018,middle
89763,2018,middle
89765,2018,middle
89767,2018,middle
89768,2018,middle
89769,2018,middle
89770,2018,middle
89771,2018,middle
89774,2018,middle
89776,2018,middle
89778,2018,middle
89779,2018,middle
89781,2018,middle
89782,2018,middle
89784,2018,middle
89786,2018,middle
89788,2018,middle
89791,2018,middle
89793,2018,middle
89795,2018,middle
89796,2018,middle
89798,2018,middle
89800,2018,middle
89801,2018,middle
89802,2018,middle
89804,2018,middle
89805,2018,middle
89806,2018,middle
89808,2018,middle
89810,2018,middle
89811,2018,middle
89812,2018,middle
89813,2018,middle
89915,2018,middle
89916,2018,middle
89917,2018,middle
89918,2018,middle
89919,2018,middle
89921,2018,middle
89924,2018,middle
89935,2018,middle
89939,2018,middle
89949,2018,middle
89970,2018,middle
89972,2018,middle
89973,2018,middle
89976,2018,middle
89977,2018,middle
89979,2018,middle
89981,2018,middle
89983,2018,middle
89984,2018,middle
89985,2018,middle
89986,2018,middle
89988,2018,middle
89989,2018,middle
89995,2018,middle
90017,2018,middle
90018,2018,middle
90020,2018,middle
90021,2018,middle
90022,2018,middle
90023,2018,middle
90024,2018,middle
90027,2018,middle
90028,2018,middle
90029,2018,middle
90030,2018,middle
90031,2018,middle
90032,2018,middle
90034,2018,middle
90035,2018,middle
90036,2018,middle
90038,2018,middle
90039,2018,middle
90040,2018,middle
90041,2018,middle
90042,2018,middle
90043,2018,middle
90044,2018,middle
90069,2018,middle
90070,2018,middle
90071,2018,middle
90075,2018,middle
90085,2018,middle
90107,2018,middle
90108,2018,middle
90131,2018,middle
90152,2018,middle
90155,2018,middle
90161,2018,middle
90164,2018,middle
90167,2018,middle
90169,2018,middle
90171,2018,middle
90172,2018,middle
90204,2018,middle
90243,2018,middle
90246,2018,middle
90247,2018,middle
90248,2018,middle
90249,2018,middle
90283,2018,middle
90285,2018,middle
90292,2018,middle
90293,2018,middle
90300,2018,middle
90399,2018,middle
90407,2018,middle
90408,2018,middle
90505,2018,middle
90509,2018,middle
90515,2018,middle
90561,2018,middle
90569,2018,middle
90613,2018,middle
90614,2018,middle
90649,2018,middle
90660,2018,middle
90662,2018,middle
90664,2018,middle
90665,2018,middle
90667,2018,middle
90668,2018,middle
90669,2018,middle
90671,2018,middle
90672,2018,middle
90676,2018,middle
90678,2018,middle
90680,2018,middle
90776,2018,middle
90779,2018,middle
90780,2018,middle
90781,2018,middle
90782,2018,middle
90783,2018,middle
90785,2018,middle
90786,2018,middle
90787,2018,middle
90788,2018,middle
90868,2018,middle
90946,2018,middle
90949,2018,middle
90951,2018,middle
90953,2018,middle
90984,2018,middle
90985,2018,middle
90993,2018,middle
90994,2018,middle
91000,2018,middle
91002,2018,middle
91003,2018,middle
91004,2018,middle
91007,2018,middle
91009,2018,middle
91010,2018,middle
91011,2018,middle
91012,2018,middle
91014,2018,middle
91016,2018,middle
91068,2018,middle
91069,2018,middle
91100,2018,middle
91103,2018,middle
91104,2018,middle
91105,2018,middle
91106,2018,middle
91109,2018,middle
91110,2018,middle
91111,2018,middle
91119,2018,middle
91129,2018,middle
91132,2018,middle
91134,2018,middle
91135,2018,middle
91137,2018,middle
91138,2018,middle
91202,2018,middle
91206,2018,middle
91211,2018,middle
91212,2018,middle
91225,2018,middle
91227,2018,middle
91232,2018,middle
91233,2018,middle
91237,2018,middle
91245,2018,middle
91246,2018,middle
91247,2018,middle
91249,2018,middle
91264,2018,middle
91268,2018,middle
91269,2018,middle
91275,2018,middle
91284,2018,middle
91285,2018,middle
91287,2018,middle
91289,2018,middle
91290,2018,middle
91295,2018,middle
91304,2018,middle
91336,2018,middle
91349,2018,middle
91367,2018,middle
91368,2018,middle
91369,2018,middle
91370,2018,middle
91371,2018,middle
91372,2018,middle
91375,2018,middle
91376,2018,middle
91377,2018,middle
91378,2018,middle
91379,2018,middle
91382,2018,middle
91383,2018,middle
91385,2018,middle
91386,2018,middle
91391,2018,middle
91393,2018,middle
91397,2018,middle
91398,2018,middle
91399,2018,middle
91410,2018,middle
91419,2018,middle
91429,2018,middle
91466,2018,middle
91481,2018,middle
91491,2018,middle
91492,2018,middle
91493,2018,middle
91494,2018,middle
91503,2018,middle
91507,2018,middle
91509,2018,middle
91513,2018,middle
91514,2018,middle
91518,2018,middle
91519,2018,middle
91529,2018,middle
91530,2018,middle
91532,2018,middle
91540,2018,middle
91542,2018,middle
91544,2018,middle
91547,2018,middle
91568,2018,middle
91569,2018,middle
91577,2018,middle
91578,2018,middle
91579,2018,middle
91584,2018,middle
91585,2018,middle
91586,2018,middle
91594,2018,middle
91605,2018,middle
91606,2018,middle
91607,2018,middle
91661,2018,middle
91680,2018,middle
91681,2018,middle
91683,2018,middle
91769,2018,middle
91772,2018,middle
91791,2018,middle
91792,2018,middle
91794,2018,middle
91795,2018,middle
91797,2018,middle
91798,2018,middle
91802,2018,middle
91803,2018,middle
91806,2018,middle
91807,2018,middle
91808,2018,middle
91810,2018,middle
91826,2018,middle
91828,2018,middle
91850,2018,middle
91851,2018,middle
91879,2018,middle
91881,2018,middle
91883,2018,middle
91884,2018,middle
91888,2018,middle
91889,2018,middle
91891,2018,middle
91892,2018,middle
91893,2018,middle
91894,2018,middle
91897,2018,middle
91900,2018,middle
91905,2018,middle
91964,2018,middle
91981,2018,middle
92025,2018,middle
92083,2018,middle
92086,2018,middle
92089,2018,middle
92141,2018,middle
92143,2018,middle
92147,2018,middle
92148,2018,middle
92149,2018,middle
92151,2018,middle
92153,2018,middle
92154,2018,middle
92157,2018,middle
92158,2018,middle
92160,2018,middle
92161,2018,middle
92162,2018,middle
92163,2018,middle
92176,2018,middle
92177,2018,middle
92192,2018,middle
92232,2018,middle
92237,2018,middle
92241,2018,middle
92243,2018,middle
92256,2018,middle
92277,2018,middle
92279,2018,middle
92280,2018,middle
92283,2018,middle
92284,2018,middle
92345,2018,middle
92381,2018,middle
92433,2018,middle
92436,2018,middle
92437,2018,middle
92446,2018,middle
92455,2018,middle
92459,2018,middle
92461,2018,middle
92464,2018,middle
92466,2018,middle
92468,2018,middle
92477,2018,middle
92478,2018,middle
92481,2018,middle
92498,2018,middle
92499,2018,middle
92500,2018,middle
92507,2018,middle
92508,2018,middle
92509,2018,middle
92510,2018,middle
92512,2018,middle
92555,2018,middle
92556,2018,middle
92557,2018,middle
92558,2018,middle
92563,2018,middle
92565,2018,middle
92566,2018,middle
92567,2018,middle
92576,2018,middle
92577,2018,middle
92579,2018,middle
92584,2018,middle
92585,2018,middle
92589,2018,middle
92595,2018,middle
92637,2018,middle
92638,2018,middle
92641,2018,middle
92643,2018,middle
92651,2018,middle
92653,2018,middle
92655,2018,middle
92657,2018,middle
92659,2018,middle
92662,2018,middle
92664,2018,middle
92666,2018,middle
92669,2018,middle
92691,2018,middle
92692,2018,middle
92693,2018,middle
92694,2018,middle
92699,2018,middle
92706,2018,middle
92713,2018,middle
92717,2018,middle
92718,2018,middle
92719,2018,middle
92721,2018,middle
92739,2018,middle
92760,2018,middle
92761,2018,middle
92774,2018,middle
92837,2018,middle
92838,2018,middle
92839,2018,middle
92841,2018,middle
92842,2018,middle
92843,2018,middle
92844,2018,middle
92845,2018,middle
92847,2018,middle
92848,2018,middle
92849,2018,middle
92852,2018,middle
92867,2018,middle
92879,2018,middle
92880,2018,middle
92881,2018,middle
92883,2018,middle
92887,2018,middle
92903,2018,middle
92917,2018,middle
92919,2018,middle
92920,2018,middle
92922,2018,middle
92929,2018,middle
92930,2018,middle
92931,2018,middle
92932,2018,middle
92935,2018,middle
92937,2018,middle
92943,2018,middle
92956,2018,middle
92957,2018,middle
92968,2018,middle
93005,2018,middle
93010,2018,middle
93011,2018,middle
93018,2018,middle
93020,2018,middle
93022,2018,middle
93023,2018,middle
93028,2018,middle
93030,2018,middle
93031,2018,middle
93032,2018,middle
93035,2018,middle
93038,2018,middle
93039,2018,middle
93041,2018,middle
93043,2018,middle
93044,2018,middle
93045,2018,middle
93096,2018,middle
93097,2018,middle
93098,2018,middle
93099,2018,middle
93107,2018,middle
93109,2018,middle
93126,2018,middle
93127,2018,middle
93129,2018,middle
93130,2018,middle
93132,2018,middle
93178,2018,middle
93182,2018,middle
93183,2018,middle
93184,2018,middle
93207,2018,middle
93211,2018,middle
93230,2018,middle
93255,2018,middle
93274,2018,middle
93275,2018,middle
93285,2018,middle
93310,2018,middle
93343,2018,middle
93344,2018,middle
93350,2018,middle
93354,2018,middle
93355,2018,middle
93358,2018,middle
93359,2018,middle
93360,2018,middle
93361,2018,middle
93362,2018,middle
93364,2018,middle
93369,2018,middle
93371,2018,middle
93475,2018,middle
93476,2018,middle
93477,2018,middle
93482,2018,middle
93508,2018,middle
93509,2018,middle
93510,2018,middle
93511,2018,middle
93688,2018,middle
93703,2018,middle
93704,2018,middle
93744,2018,middle
93745,2018,middle
93789,2018,middle
93791,2018,middle
93793,2018,middle
93915,2018,middle
93926,2018,middle
93991,2018,middle
93994,2018,middle
93995,2018,middle
93999,2018,middle
94074,2018,middle
94146,2018,middle
94148,2018,middle
94151,2018,middle
94152,2018,middle
94153,2018,middle
94155,2018,middle
94166,2018,middle
94167,2018,middle
94169,2018,middle
94194,2018,middle
94245,2018,middle
94429,2018,middle
94439,2018,middle
94480,2018,middle
94485,2018,middle
94497,2018,middle
94558,2018,middle
94569,2018,middle
94827,2018,middle
94828,2018,middle
94829,2018,middle
